time,open,high,low,close,ST Line Up,ST Up,ST Line Down,ST Down,EMA 1,EMA 2,EMA 3,EMA 4,Zhighs,Zlows,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),BUY,SELL,AP,MOM,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1712793600,70631.08,71062,70285.13,70851.67,60765.46925480785,NaN,NaN,NaN,69807.45473498607,69232.05096767991,68657.3475549001,66824.94406330792,NaN,NaN,69742.09687515852,71062,69742.09687515852,70707.47,0,0,70281.63736517428,56.81999999999243,70631.08,71062,70285.13,70851.67
1712808000,70851.66,71305.89,70378.11,70735.99,60765.46925480785,NaN,NaN,NaN,69895.8866649874,69291.02896894737,68698.50879143673,66863.859943275,NaN,NaN,70224.78343757926,71305.89,70224.78343757926,70817.91249999999,0,0,70296.34691386869,1471.9900000000052,70851.66,71305.89,70378.11,70735.99
1712822400,70736,71256.27,69881.31,69983.16,60765.46925480785,NaN,NaN,NaN,69904.19841117907,69318.17136232198,68723.94742923006,66894.8977547847,NaN,NaN,70521.34796878963,71256.27,69881.31,70464.185,0,0,70299.18955767149,982.3899999999994,70736,71256.27,69881.31,69983.16
1712836800,69983.16,71100,69567.21,70000,60765.46925480785,NaN,NaN,NaN,69913.32237201916,69344.90974027014,68749.21579696807,66925.7942945381,NaN,NaN,70492.76648439482,71100,69567.21,70162.5925,0,0,70293.43128592326,854,69983.16,71100,69567.21,70000
1712851200,70000,70529.73,69574.88,70459.67,60765.46925480785,NaN,NaN,NaN,69965.3554794459,69388.625828887,68783.08617722613,66960.957236881,NaN,NaN,70327.6794921974,70529.73,69574.88,70141.06999999999,0,0,70290.3402476618,1309.4900000000052,70000,70529.73,69574.88,70459.67
1712865600,70459.67,70746.09,69804.87,70006.23,60765.46925480785,NaN,NaN,NaN,69969.24829092725,69412.8456003032,68807.30684698402,66991.25845840457,NaN,NaN,70234.3747460987,70746.09,69804.87,70254.215,0,0,70288.33062098245,669.9499999999971,70459.67,70746.09,69804.87,70006.23
1712880000,70006.22,70996.91,70002.22,70977.27,60765.46925480785,NaN,NaN,NaN,70065.25035845798,69474.19557676191,68850.27641437047,67030.9202647886,NaN,NaN,70244.29487304935,70996.91,70002.22,70495.655,0,0,70298.63025135243,1934.270000000004,70006.22,70996.91,70002.22,70977.27
1712894400,70977.27,71227.46,70566.02,70764.01,60765.46925480785,NaN,NaN,NaN,70131.79889574769,69524.77653453595,68888.1721289374,67068.06543628324,NaN,NaN,70369.97493652467,71227.46,70369.97493652467,70883.69,0,0,70310.84738873212,2106.689999999988,70977.27,71227.46,70566.02,70764.01
1712908800,70764,70972,70509.58,70904.01,60765.46925480785,NaN,NaN,NaN,70205.3428104384,69578.86412141689,68928.0897105426,67106.23403890729,NaN,NaN,70626.83246826234,70972,70509.58,70787.3975,0,0,70321.96679555417,820.0199999999895,70764,70972,70509.58,70904.01
1712923200,70904,70975.54,69236.95,69347.3,60765.46925480785,NaN,NaN,NaN,70123.62444753949,69569.78317547897,68936.39090439324,67128.53320269925,NaN,NaN,70707.11498413117,70975.54,69236.95,70115.9475,0,0,70294.45711264116,-1283.7799999999988,70904,70975.54,69236.95,69347.3
1712937600,69347.3,69580,65086.86,66843.98,60765.46925480785,NaN,NaN,NaN,69811.27735729763,69462.88893330331,68894.95702509832,67125.70182754802,NaN,NaN,70411.53124206558,70411.53124206558,65086.86,67714.53499999999,0,1,69900.78883390153,-4007.6900000000023,69347.3,69580,65086.86,66843.98
1712952000,66843.98,67440,66680.84,67116.52,60765.46925480785,NaN,NaN,NaN,69554.63379945976,69370.87446533063,68859.7404503439,67125.61046607989,NaN,NaN,69063.03312103279,69063.03312103279,66680.84,67020.33499999999,0,0,69808.44252486793,-3619.470000000001,66843.98,67440,66680.84,67116.52
1712966400,67116.52,67168,65731.27,67160.55,60765.46925480785,NaN,NaN,NaN,69326.62581855882,69284.19507453336,68826.09311469353,67125.95812313382,NaN,NaN,68041.68406051639,68041.68406051639,65731.27,66794.085,0,0,69699.87307858522,-2822.6100000000006,67116.52,67168,65731.27,67160.55
1712980800,67160.55,67929,67012.67,67446.52,60765.46925480785,NaN,NaN,NaN,69147.56812155322,69212.12938533597,68798.77483519465,67129.14779355041,NaN,NaN,67417.88453025819,67929,67012.67,67387.185,0,0,69642.37494086161,-2553.479999999996,67160.55,67929,67012.67,67446.52
1712995200,67446.53,67825.91,67090.83,67360,60765.46925480785,NaN,NaN,NaN,68977.32353854815,69139.49686042083,68770.28424439872,67131.4448304305,NaN,NaN,67402.5347651291,67825.91,67090.83,67430.8175,0,0,69610.11718279512,-3099.6699999999983,67446.53,67825.91,67090.83,67360
1713009600,67360.01,67926,67169.97,67676,60765.46925480785,NaN,NaN,NaN,68853.38796344833,69082.10482667883,68748.61524946013,67136.8632898292,NaN,NaN,67416.67613256455,67926,67169.97,67532.995,0,0,69580.49292835822,-2330.229999999996,67360.01,67926,67169.97,67676
1713024000,67675.99,67752.85,63750.01,64788.01,60765.46925480785,NaN,NaN,NaN,68466.20910978659,68913.7089511228,68670.18742273815,67113.49161530353,NaN,NaN,67474.83556628227,67752.85,63750.01,65991.71500000001,0,0,69376.42265973208,-6189.260000000002,67675.99,67752.85,63750.01,64788.01
1713038400,64788.01,65608.09,60660.57,63924.51,60765.46925480785,NaN,NaN,NaN,68033.66633742597,68718.05409029445,68576.2136123869,67081.76045495225,NaN,NaN,66733.27528314115,66733.27528314115,60660.57,63745.295000000006,0,0,68567.22542110881,-6839.499999999993,64788.01,65608.09,60660.57,63924.51
1713052800,63924.52,64303.87,62134,63437.55,60765.46925480785,NaN,NaN,NaN,67595.94097195682,68510.9754985182,68474.45789729012,67045.49965440546,NaN,NaN,65239.28514157058,65239.28514157058,62134,63449.985,0,0,68314.08736259546,-7466.459999999992,63924.52,64303.87,62134,63437.55
1713067200,63437.55,64872.96,63394,64464.3,60765.46925480785,NaN,NaN,NaN,67297.68945081807,68352.28234171355,68395.04883001705,67019.81607575466,NaN,NaN,64344.63507078529,64872.96,63394,64042.2025,0,0,68187.36316274444,-4883,63437.55,64872.96,63394,64464.3
1713081600,64464.3,64887.99,63855.45,64166.05,60765.46925480785,NaN,NaN,NaN,66999.43807454969,68188.11636752871,68311.3062789276,66991.42039340884,NaN,NaN,64193.41878539264,64887.99,63855.45,64343.447499999995,0,0,68097.63246102686,-2677.929999999993,64464.3,64887.99,63855.45,64166.05
1713096000,64166.05,64848.49,63437.55,64180.97,60765.46925480785,NaN,NaN,NaN,66731.0125436402,68030.97337272366,68229.51744172111,66963.45571287742,NaN,NaN,64268.43314269632,64848.49,63437.55,64158.26500000001,0,0,67970.66432493945,-2935.550000000003,64166.05,64848.49,63437.55,64180.97
1713110400,64180.98,64747.25,62573.66,64168.62,60765.46925480785,NaN,NaN,NaN,66486.97515853161,67879.50853457763,68149.10363099395,66935.64640230153,NaN,NaN,64213.34907134816,64747.25,62573.66,63917.6275,0,0,67843.10299791691,-2991.9300000000003,64180.98,64747.25,62573.66,64168.62
1713124800,64168.62,65840,63326.42,65661.84,60765.46925480785,NaN,NaN,NaN,66408.39085771907,67792.54114106478,68099.85088582576,66922.97171173137,NaN,NaN,64065.48828567408,65840,63326.42,64749.219999999994,0,0,67766.9699296189,-1784.6800000000076,64168.62,65840,63326.42,65661.84
1713139200,65661.85,65867.45,64937.01,65138.19,60765.46925480785,NaN,NaN,NaN,66287.41934746012,67688.44893945439,68041.20413561139,66905.2126897241,NaN,NaN,64407.35414283704,65867.45,64407.35414283704,65401.125,0,0,65314.21666666666,-2221.8099999999977,65661.85,65867.45,64937.01,65138.19
1713153600,65138.2,66582.84,64683.01,66263.84,60765.46925480785,NaN,NaN,NaN,66285.17369532106,67632.58192222088,68006.00880619335,66898.8308719159,NaN,NaN,64904.23957141852,66582.84,64683.01,65666.9725,0,0,65625.43512045272,-1412.1600000000035,65138.2,66582.84,64683.01,66263.84
1713168000,66263.84,66867.07,65807.25,65860.12,60765.46925480785,NaN,NaN,NaN,66244.69239100478,67563.07361154555,67963.51595854596,66888.49544035454,NaN,NaN,65285.606035709265,66867.07,65285.606035709265,66199.57,0,0,65793.37985227637,1072.1099999999933,66263.84,66867.07,65807.25,65860.12
1713182400,65860.12,66399,63810,64568.81,60765.46925480785,NaN,NaN,NaN,66085.08454424242,67445.651509132,67896.29405837673,66865.41399318684,NaN,NaN,65742.58801785464,66399,63810,65159.4825,0,0,65486.25675735752,644.2999999999956,65860.12,66399,63810,64568.81
1713196800,64568.8,64868.28,62274.4,63301.11,60765.46925480785,NaN,NaN,NaN,65819.94411145743,67283.1204695582,67805.3003146465,66829.94828181184,NaN,NaN,65451.03525892732,65451.03525892732,62274.4,63753.14750000001,0,0,64920.820041194704,-136.44000000000233,64568.8,64868.28,62274.4,63301.11
1713211200,63301.11,63633.02,62632,63419.99,60765.46925480785,NaN,NaN,NaN,65591.37705322339,67131.6251570265,67718.4624866337,66796.01834865949,NaN,NaN,64602.09137946366,64602.09137946366,62632,63246.53,0,0,64740.36016697154,-1044.310000000005,63301.11,63633.02,62632,63419.99
1713225600,63419.99,63899.69,62750,62956,60765.46925480785,NaN,NaN,NaN,65340.38876244021,66967.8751508686,67624.15629877956,66757.80921086189,NaN,NaN,63924.31068973183,63924.31068973183,62750,63256.42,0,0,64564.072442562836,-1210.050000000003,63419.99,63899.69,62750,62956
1713240000,62956,63800,61680,63516.19,60765.46925480785,NaN,NaN,NaN,65166.65554696972,66832.51494887375,67542.810431477,66725.55429334087,NaN,NaN,63590.36534486592,63800,61680,62988.0475,0,0,64320.68697203888,-664.7799999999988,62956,63800,61680,63516.19
1713254400,63516.18,63660,61600,63094.77,60765.46925480785,NaN,NaN,NaN,64969.333113924986,66685.93671558458,67454.7304229329,66689.42708644195,NaN,NaN,63289.20642243296,63660,61600,62967.737499999996,0,0,64136.282759102454,-1073.8500000000058,63516.18,63660,61600,63094.77
1713268800,63094.76,63422.97,61735.42,61762.2,60765.46925480785,NaN,NaN,NaN,64663.89186497975,66492.84900124793,67342.00704822136,66640.39995125348,NaN,NaN,63128.47196121648,63422.97,61735.42,62503.83750000001,0,0,63907.59011386357,-3899.6399999999994,63094.76,63422.97,61735.42,61762.2
1713283200,61762.19,63280.75,61694.02,62721.43,60765.46925480785,NaN,NaN,NaN,64478.89549688644,66344.95021688526,67250.51047300905,66601.40522537036,NaN,NaN,62816.15473060824,63280.75,61694.02,62364.597499999996,0,0,63775.42595138487,-2416.760000000002,61762.19,63280.75,61694.02,62721.43
1713297600,62721.43,64365,62555,63793.39,60765.46925480785,NaN,NaN,NaN,64413.60925908773,66244.88903190938,67182.05264186035,66573.46477536666,NaN,NaN,62590.37611530412,64365,62555,63358.705,0,0,63765.99405284055,-2470.449999999997,62721.43,64365,62555,63793.39
1713312000,63793.4,64295,63581.16,63842.02,60765.46925480785,NaN,NaN,NaN,64359.17218679366,66150.65887379528,67115.91338162549,66546.28622038789,NaN,NaN,62974.54055765206,64295,62974.54055765206,63877.895,0,0,63771.595145913845,-2018.0999999999985,63793.4,64295,63581.16,63842.02
1713326400,63842.03,64499,63181.81,63297.84,60765.46925480785,NaN,NaN,NaN,64258.09293090855,66038.78362384252,67040.30796812796,66513.96337242384,NaN,NaN,63426.21777882603,64499,63181.81,63705.17,0,0,63766.94703424164,-1270.9700000000012,63842.03,64499,63181.81,63297.84
1713340800,63297.85,63587.88,62541.13,62595.04,60765.46925480785,NaN,NaN,NaN,64099.706937488685,65903.73485428008,66952.2828598482,66474.96911001166,NaN,NaN,63565.693889413014,63587.88,62541.13,63005.475,0,0,63734.40384463765,-706.0699999999997,63297.85,63587.88,62541.13,62595.04
1713355200,62595.04,62974.88,59888,60304.95,NaN,NaN,80309.78622863226,80309.78622863226,63738.30151487071,65684.17466391616,66820.65250618783,66413.57588503642,NaN,NaN,63285.5844447065,63285.5844447065,59888,61440.7175,0,0,63355.4031382683,-3115.040000000001,62595.04,62974.88,59888,60304.95
1713369600,60304.95,61956.42,59678.16,61022.35,NaN,NaN,80309.78622863226,NaN,63479.639465835404,65501.35801042925,66705.83463477818,66359.93184637935,NaN,NaN,62363.15097235325,62363.15097235325,59678.16,60740.47,0,0,63143.159203447925,-1933.6500000000015,60304.95,61956.42,59678.16,61022.35
1713384000,61022.36,61763.07,60777,61277.37,NaN,NaN,80309.78622863226,NaN,63269.899516708225,65335.71142178497,66598.34028557465,66309.35909168901,NaN,NaN,61551.810486176626,61763.07,60777,61209.95,0,0,63094.00097454926,-2238.8199999999997,61022.36,61763.07,60777,61277.37
1713398400,61277.38,62229.9,60939.92,61988,NaN,NaN,80309.78622863226,NaN,63147.8138484503,65204.42862093065,66507.04641853357,66266.36049376175,NaN,NaN,61380.88024308831,62229.9,60939.92,61608.8,0,0,63050.498660356905,-1106.7699999999968,61277.38,62229.9,60939.92,61988
1713412800,61987.99,62075.46,60803.35,61178.08,NaN,NaN,80309.78622863226,NaN,62960.22014859789,65046.53259658043,66401.52233103786,66215.7308371074,NaN,NaN,61494.840121544155,62075.46,60803.35,61511.22,0,0,62995.6716606294,-584.1199999999953,61987.99,62075.46,60803.35,61178.08
1713427200,61178.08,63072.27,60864,62597.92,NaN,NaN,80309.78622863226,NaN,62925.715372540944,64950.50857318512,66326.20347299751,66179.73271932524,NaN,NaN,61503.03006077208,63072.27,60864,61928.067500000005,0,0,62954.4913446936,-123.51000000000204,61178.08,63072.27,60864,62597.92
1713441600,62597.92,64117.09,61580.71,63498.7,NaN,NaN,80309.78622863226,NaN,62980.28533706086,64893.57490364845,66270.21330521538,66153.0557768444,NaN,NaN,61715.548780386045,64117.09,61580.71,62948.604999999996,0,0,62962.233356296456,-294.6900000000023,62597.92,64117.09,61580.71,63498.7
1713456000,63498.69,63866.19,62310.03,63477.04,NaN,NaN,80309.78622863226,NaN,63027.595304959825,64838.02451527008,66214.90294273586,66126.42875418923,NaN,NaN,62332.07689019302,63866.19,62310.03,63287.9875,0,0,62971.841712018526,-364.9799999999959,63498.69,63866.19,62310.03,63477.04
1713470400,63477.04,63825.74,63162.77,63470.08,NaN,NaN,80309.78622863226,NaN,63069.73670448746,64784.37963231831,66160.55001317673,66099.99742330177,NaN,NaN,62810.032195096515,63825.74,62810.032195096515,63483.9075,0,0,62981.31214574692,172.24000000000524,63477.04,63825.74,63162.77,63470.08
1713484800,63470.09,63470.09,59600.01,61785.14,NaN,NaN,80309.78622863226,NaN,62947.394161202945,64666.76239183524,66073.9082307376,66057.0635185923,NaN,NaN,63146.96984754826,63470.09,59600.01,62081.332500000004,0,0,62863.51911266827,-809.9000000000015,63470.09,63470.09,59600.01,61785.14
1713499200,61785.14,65179,61739.68,64547.18,NaN,NaN,80309.78622863226,NaN,63099.754717278855,64662.072886273076,66043.67598854477,66042.03980198939,NaN,NaN,62614.15117377413,65179,61739.68,63312.75,0,0,62929.925776045246,4242.230000000003,61785.14,65179,61739.68,64547.18
1713513600,64547.18,65450,64098.13,64870.74,NaN,NaN,80309.78622863226,NaN,63268.419982299914,64670.2559103408,66020.44953332606,66030.38507759149,NaN,NaN,62963.45058688706,65450,62963.45058688706,64741.5125,0,0,63011.99433405294,3848.3899999999994,64547.18,65450,64098.13,64870.74
1713528000,64870.73,65440.57,63820.57,64437.17,NaN,NaN,80309.78622863226,NaN,63379.729507795164,64661.11528640587,65989.0974633592,66014.5321912473,NaN,NaN,63852.48154344353,65440.57,63820.57,64642.259999999995,0,0,63076.74340713097,3159.7999999999956,64870.73,65440.57,63820.57,64437.17
1713542400,64437.18,64808.54,63506.57,64325.25,NaN,NaN,80309.78622863226,NaN,63469.77907848134,64647.94409870368,65956.14998883723,65997.72341322494,NaN,NaN,64247.37077172176,64808.54,63506.57,64269.385,0,0,63108.33362663789,2337.25,64437.18,64808.54,63506.57,64325.25
1713556800,64325.26,64494.03,62953.9,63818.01,NaN,NaN,80309.78622863226,NaN,63502.94392814978,64615.3976634604,65913.81058311768,65976.03472254609,NaN,NaN,64258.377885860886,64494.03,62953.9,63897.8,0,0,63122.13284880355,2639.9300000000003,64325.26,64494.03,62953.9,63818.01
1713571200,63818.01,64263.41,63090.07,63956,NaN,NaN,80309.78622863226,NaN,63546.09212546885,64589.53893155999,65875.0420567193,65955.93487456055,NaN,NaN,64078.088942930444,64263.41,63090.07,63781.872500000005,0,0,63133.70412011558,1358.0800000000017,63818.01,64263.41,63090.07,63956
1713585600,63956.01,64268.58,63815.53,63961.22,NaN,NaN,80309.78622863226,NaN,63585.62811351944,64564.898973459596,65837.14459024962,65936.08696536094,NaN,NaN,63929.980721465225,64268.58,63815.53,64000.335,0,0,63142.24465795014,462.5200000000041,63956.01,64268.58,63815.53,63961.22
1713600000,63961.22,63988,63277,63707.17,NaN,NaN,80309.78622863226,NaN,63597.20353127949,64531.26254312785,65794.96687559121,65913.90868709864,NaN,NaN,63965.15786073261,63988,63277,63733.3475,0,0,63148.13902307203,230.12999999999738,63961.22,63988,63277,63707.17
1713614400,63707.18,64960.37,63575.83,64808.35,NaN,NaN,80309.78622863226,NaN,63712.55081401478,64542.12871790715,65775.42990775773,65902.9081031474,NaN,NaN,63849.252680366306,64960.37,63575.83,64262.9325,0,0,63165.209819238786,1338.2699999999968,63707.18,64960.37,63575.83,64808.35
1713628800,64808.35,65419,64456.54,64866.44,NaN,NaN,80309.78622863226,NaN,63822.44502220385,64554.84680740099,65757.43010760412,65892.5949876932,NaN,NaN,64056.09259018315,65419,64056.09259018315,64887.582500000004,0,0,63203.92757024036,3081.300000000003,64808.35,65419,64456.54,64866.44
1713643200,64866.45,65031.25,64555,64940.59,NaN,NaN,80309.78622863226,NaN,63928.9350200892,64569.97399142448,65741.25505596839,65883.12230124848,NaN,NaN,64471.83754509158,65031.25,64471.83754509158,64848.3225,0,0,63216.00079846297,393.4099999999962,64866.45,65031.25,64555,64940.59
1713657600,64940.58,65695.56,64608,65170,NaN,NaN,80309.78622863226,NaN,64047.13168484261,64593.50442313332,65729.94307466208,65876.02655695745,NaN,NaN,64660.08002254579,65695.56,64608,65103.535,0,0,63238.622924892356,299.26000000000204,64940.58,65695.56,64608,65170
1713672000,65170.01,65244.65,64843.98,65150.66,NaN,NaN,80309.78622863226,NaN,64152.2296196195,64615.35366144182,65718.47212268857,65868.80897927629,NaN,NaN,64881.8075112729,65244.65,64843.98,65102.325000000004,0,0,63254.8844941834,713.4900000000052,65170.01,65244.65,64843.98,65150.66
1713686400,65150.67,65440.95,64763.15,65234.01,NaN,NaN,80309.78622863226,NaN,64255.25632251288,64639.614694326454,65708.87881332841,65862.49257152229,NaN,NaN,64992.066255636455,65440.95,64763.15,65147.195,0,0,63276.45438108504,908.760000000002,65150.67,65440.95,64763.15,65234.01
1713700800,65234.02,65375.41,64778.69,65043.69,NaN,NaN,80309.78622863226,NaN,64330.34524417832,64655.460784745024,65695.70675761894,65854.34528225342,NaN,NaN,65069.63062781823,65375.41,64778.69,65107.9525,0,0,63292.260086817005,1225.6800000000003,65234.02,65375.41,64778.69,65043.69
1713715200,65043.7,65087.92,64237.5,64538,NaN,NaN,80309.78622863226,NaN,64350.121887589914,64650.854479460904,65672.78187132945,65841.24731924591,NaN,NaN,65088.791563909115,65088.791563909115,64237.5,64726.78,0,0,63310.19857496864,582,65043.7,65087.92,64237.5,64538
1713729600,64538,65167.19,64362.5,64941.15,NaN,NaN,80309.78622863226,NaN,64406.41027924802,64662.23861752126,65658.29411150115,65832.29112701461,NaN,NaN,64907.78578195456,65167.19,64362.5,64752.21,0,0,63324.255147504184,979.9300000000003,64538,65167.19,64362.5,64941.15
1713744000,64941.15,66090.69,64500,65703.5,NaN,NaN,80309.78622863226,NaN,64529.94263360535,64703.07239722631,65659.18927761004,65831.00962326322,NaN,NaN,64829.997890977276,66090.69,64500,65308.835,0,0,65431.39666666667,1996.3300000000017,64941.15,66090.69,64500,65703.5
1713758400,65703.49,66479.8,65509.24,65980,NaN,NaN,80309.78622863226,NaN,64668.043335166745,64753.14798949194,65665.54196518213,65832.49211457404,NaN,NaN,65069.416445488634,66479.8,65069.416445488634,65918.1325,0,0,65674.26577530602,1171.6500000000015,65703.49,66479.8,65509.24,65980
1713772800,65980.01,66204.44,65702,65877.47,NaN,NaN,80309.78622863226,NaN,64783.22682705562,64797.23904872755,65669.738559931,65832.93965572256,NaN,NaN,65493.77447274432,66204.44,65493.77447274432,65940.98000000001,0,0,65723.85322786284,1011.0299999999988,65980.01,66204.44,65702,65877.47
1713787200,65877.47,66477.53,65626.87,65994.38,NaN,NaN,80309.78622863226,NaN,64898.57474828842,64844.18575269901,65676.16710329869,65834.5460273074,NaN,NaN,65717.37723637217,66477.53,65626.87,65994.0625,0,0,65797.61136472241,1053.7900000000081,65877.47,66477.53,65626.87,65994.38
1713801600,65994.39,66824.28,65913.52,66524.77,NaN,NaN,80309.78622863226,NaN,65053.450486546666,64910.091017299055,65692.97112105515,65841.4139275332,NaN,NaN,65855.71986818608,66824.28,65855.71986818608,66314.24,0,0,65901.43920789643,1354.770000000004,65994.39,66824.28,65913.52,66524.77
1713816000,66524.77,67232.35,66342.1,66819.32,NaN,NaN,80309.78622863226,NaN,65221.62853544699,64984.96274211086,65715.27505925208,65851.14433621446,NaN,NaN,66084.97993409305,67232.35,66084.97993409305,66729.63500000001,0,0,66013.87969056687,1668.6600000000035,66524.77,67232.35,66342.1,66819.32
1713830400,66819.32,67183.01,66419.55,66435.01,NaN,NaN,80309.78622863226,NaN,65337.18867492823,65041.82734045945,65729.52723629659,65856.95394480934,NaN,NaN,66407.30746704653,67183.01,66407.30746704653,66714.2225,0,0,66076.16497116031,1200.9999999999927,66819.32,67183.01,66419.55,66435.01
1713844800,66435.01,66646,66020,66099.79,NaN,NaN,80309.78622863226,NaN,65409.81737255411,65083.31607220614,65736.85917221151,65859.37022396547,NaN,NaN,66560.76498352326,66646,66020,66300.2,0,0,66092.62229329611,1056.0999999999913,66435.01,66646,66020,66099.79
1713859200,66099.79,66310.44,65852.35,66043.99,NaN,NaN,79513.98536554958,NaN,65470.214765644196,65120.989559570604,65742.94097078158,65861.20723666233,NaN,NaN,66430.48249176162,66430.48249176162,65852.35,66076.6425,0,0,66090.54541557175,1505.9900000000052,66099.79,66310.44,65852.35,66043.99
1713873600,66043.99,67130,65765.81,66419.56,NaN,NaN,79513.98536554958,NaN,65560.62859748761,65171.913890567834,65756.33936739976,65866.76298555126,NaN,NaN,66253.56249588082,67130,65765.81,66339.84,0,0,66142.47969273207,1478.4099999999962,66043.99,67130,65765.81,66419.56
1713888000,66419.56,66905.99,66350.91,66484.43,NaN,NaN,79513.98536554958,NaN,65648.60968344117,65223.38511054557,65770.75700368888,65872.90892599354,NaN,NaN,66296.70124794041,66905.99,66296.70124794041,66540.2225,0,0,66164.61173952476,780.929999999993,66419.56,66905.99,66350.91,66484.43
1713902400,66484.43,66484.96,65980,66414,NaN,NaN,79189.12722648567,NaN,65721.50399930392,65270.075890524175,65783.49448876435,65878.29291677968,NaN,NaN,66418.4618739702,66484.96,65980,66340.8475,0,0,66169.92453378566,434,66484.43,66484.96,65980,66414
1713916800,66414,66900,66390,66608.14,NaN,NaN,79070.98250383709,NaN,65805.94552317975,65322.54899285656,65799.82410284823,65885.55507681172,NaN,NaN,66379.6546869851,66900,66379.6546869851,66578.035,0,0,66194.63902419362,730.6699999999983,66414,66900,66390,66608.14
1713931200,66608.14,67070.43,66552.37,66630.9,NaN,NaN,78771.87425345337,NaN,65884.51261621025,65373.85687548963,65816.28105130668,65892.97144420663,NaN,NaN,66478.84484349255,67070.43,66478.84484349255,66715.45999999999,0,0,66224.49991469638,636.5199999999895,66608.14,67070.43,66552.37,66630.9
1713945600,66630.89,66743.01,66203.05,66571.52,NaN,NaN,78047.39682810803,NaN,65949.94189085689,65420.82405684298,65831.23627801347,65899.72317112995,NaN,NaN,66597.15242174627,66743.01,66203.05,66537.11750000001,0,0,66238.30164663916,46.75,66630.89,66743.01,66203.05,66571.52
1713960000,66571.52,66737,64519.03,64610.11,NaN,NaN,78047.39682810803,NaN,65822.33885363242,65389.03134873149,65807.05555963697,65886.89119927792,NaN,NaN,66567.13496087314,66737,64519.03,65609.41500000001,0,0,66094.4355282343,-2209.2100000000064,66571.52,66737,64519.03,64610.11
1713974400,64610.1,65156.95,63736.7,63976.06,NaN,NaN,78047.39682810803,NaN,65646.50277233409,65333.620707604765,65770.79822182238,65867.87795351396,NaN,NaN,66088.27498043657,66088.27498043657,63736.7,64369.9525,0,0,65926.58017357974,-2458.949999999997,64610.1,65156.95,63736.7,63976.06
1713988800,63976.05,64447.91,63606.06,64289.59,NaN,NaN,78047.39682810803,NaN,65517.272984492745,65292.678326914385,65741.4673659447,65852.17359576756,NaN,NaN,65229.11374021829,65229.11374021829,63606.06,64079.902500000004,0,0,65818.46572053751,-1810.199999999997,63976.05,64447.91,63606.06,64289.59
1714003200,64289.58,64741.47,63860,64282.01,NaN,NaN,78047.39682810803,NaN,65399.62889073153,65253.04427487853,65712.56722008441,65836.55007740171,NaN,NaN,64654.508120109145,64741.47,63860,64293.265,0,0,65756.67851916282,-1761.9800000000032,64289.58,64741.47,63860,64282.01
1714017600,64282.02,64397.78,63824.07,64017.99,NaN,NaN,77754.72866882951,NaN,65268.04423447139,65204.6107739029,65679.01123552829,65818.45495225344,NaN,NaN,64473.88656005457,64473.88656005457,63824.07,64130.465,0,0,65709.68017460297,-2401.5699999999997,64282.02,64397.78,63824.07,64017.99
1714032000,64017.99,64192,63337.25,63861.23,NaN,NaN,77326.17330194656,NaN,65134.0619264265,65151.92917492632,65643.01556749803,65798.98007710664,NaN,NaN,64302.17578002728,64302.17578002728,63337.25,63852.1175,0,0,65598.71420335423,-2623.19999999999,64017.99,64192,63337.25,63861.23
1714046400,63861.24,64302.99,62794,64135.94,NaN,NaN,77326.17330194656,NaN,65039.00269533826,65112.08646218411,65613.17248695352,65782.43241464786,NaN,NaN,64077.14664001364,64302.99,62794,63773.542499999996,0,0,65436.76675236563,-2278.0599999999977,63861.24,64302.99,62794,64135.94
1714060800,64135.93,64975,63971.48,64747.11,NaN,NaN,77326.17330194656,NaN,65011.20339102033,65097.773659745515,65596.02273473662,65772.13069907922,NaN,NaN,63925.34457000682,64975,63925.34457000682,64457.380000000005,0,0,65392.12424007269,-1861.0299999999988,64135.93,64975,63971.48,64747.11
1714075200,64747.12,65297.94,64447.75,64498.34,NaN,NaN,77326.17330194656,NaN,64962.3592585422,65074.266457402555,65574.28644295965,65759.45616476002,NaN,NaN,64191.362285003415,65297.94,64191.362285003415,64747.7875,0,0,65371.60822390927,-2132.5599999999977,64747.12,65297.94,64447.75,64498.34
1714089600,64498.33,64662.53,63890.82,64381.24,NaN,NaN,77326.17330194656,NaN,64907.01456725247,65047.08894926912,65550.66176092085,65745.74257108082,NaN,NaN,64469.57489250171,64662.53,63890.82,64358.229999999996,0,0,65332.95243359439,-2190.280000000006,64498.33,64662.53,63890.82,64381.24
1714104000,64381.25,64610.82,64000.02,64276.95,NaN,NaN,77326.17330194656,NaN,64847.00841799033,65016.887421846805,65525.43974585311,65731.12771962727,NaN,NaN,64413.90244625085,64610.82,64000.02,64317.259999999995,0,0,65301.81820069658,-333.1600000000035,64381.25,64610.82,64000.02,64276.95
1714118400,64276.94,64581.52,64059.8,64244.02,NaN,NaN,77326.17330194656,NaN,64789.580949610296,64986.57889549987,65500.065097420375,65716.33062788969,NaN,NaN,64365.581223125424,64581.52,64059.8,64290.57,0,0,65274.40281635971,267.9599999999991,64276.94,64581.52,64059.8,64244.02
